instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿lou.ky.0089,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,,37.69318504,-85.26238897,,,,﻿s_l_montgomery_901,﻿Rev. Messr.,﻿Montgomery,,,,,,,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0089,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,,37.69318504,-85.26238897,,,,﻿polin_901,﻿Rev. Messr.,﻿Polin,,,,,,,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0089,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,,37.69318504,-85.26238897,,,,﻿bowling_901,﻿Rev. Messr.,﻿Bowling,,,,,,,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0091,﻿church,﻿St. Thomas,English,﻿the Seminary of the Brothers of the Mission,,,,,,﻿Bardstown,﻿KY,﻿KY,37.766597,-85.484015,,,,﻿wal_s_coomes_001,﻿Rev.,﻿Walter Coomes,,,,,,,,1835,﻿https://www.saintthomasbardstown.org/ ; https://ia801606.us.archive.org/13/items/historicaltribut00howl/historicaltribut00howl.pdf,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0102,﻿church,not recorded,English,,,,﻿Spencer County,﻿Spencer County,,﻿Taylorsville,﻿KY,﻿KY,38.033019,-85.344677,,,,﻿jam_elliott_001,﻿Rev.,﻿James Elliott,,,,,,,,1835,﻿https://www.allsaintstville.org/history,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9015,﻿church,not recorded,English,,,,﻿Meade County,,,,﻿KY,,,,,,,﻿cha_i_coomes_001,﻿Rev.,﻿Chas. J. Coomes,,,,,,,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9016,﻿church,not recorded,English,,,,﻿Perry County,,,,﻿KY,,,,,,,﻿cha_i_coomes_001,﻿Rev.,﻿Chas. J. Coomes,,,,,,,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9017,﻿church,not recorded,English,,,,﻿Grayson County,,,,﻿KY,,,,,,,﻿edw_a_clarke_901,﻿Rev.,﻿Ed. A. Clark,,,,,,,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9018,﻿church,not recorded,English,,﻿Rude's Creek,,,,,,﻿KY,,,,,,,﻿edw_a_clarke_901,﻿Rev.,﻿Ed. A. Clark,,,,,,,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿nash.tn.9000,﻿church,not recorded,English,,,,,,﻿Nashville,,﻿TN,,36.166521,-86.783958,,,,,,,,,,,,,,1835,"﻿https://www.hmdb.org/m.asp?m=36240 ; https://en.wikipedia.org/wiki/Cathedral_of_the_Incarnation_(Nashville,_Tennessee)",,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0105,﻿college,﻿St. Joseph's College,English,,,,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.811421,-85.471268,,,,﻿geo_a_elder_901,﻿Rev.,﻿Geo. A. M. Elder,,﻿President,,,,﻿conducted by Roman Catholic clergymen,,1835,"﻿No longer an active institution, now a whiskey museum. Here is info on its history: https://www.jesuits.org/our-work/shmr/what-we-have-learned/st-josephs-college-bardstown-kentucky/ ; https://en.wikipedia.org/wiki/Spalding_Hall","﻿Latin, Greek, French, Spanish, Mathematics, English Versification, Rhetoric, Mental Philosophy, Natural Philosophy, Chemistry, Experimental Philosophy, Europe, History and Geography",,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0106,﻿college,﻿St. Thomas' College,English,﻿considered as an appendage to St. Joseph's College in Bardsown,"﻿four miles south of Bardstown, half a mile from the Nashviille Road",,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.766944,-85.483333,,,,﻿geo_a_elder_901,﻿Rev.,﻿Geo. A. M. Elder,,﻿President,,,,,,1835,﻿https://en.wikipedia.org/wiki/St._Thomas_Church_and_Howard%E2%80%93Flaget_House,"﻿Reading, Writing, Arithmetic, English Grammar, Geography, Book-keeping, Surveying, Mathematics, Latin, Greek and French",﻿by the Right Rev. Bishop of Bardstown in 1811,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9012,﻿college,﻿St. Mary's Seminary,English,,,,﻿Washington County,﻿Marion County,,﻿Lebanon,﻿KY,﻿KY,37.569465,-85.344083,,,,,,,,,,,,,,1835,﻿https://en.wikipedia.org/wiki/St._Mary%27s_College_(Kentucky) ; https://explorekyhistory.ky.gov/items/show/260,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0089_92,﻿convent,﻿St. Rose,English,﻿convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,﻿KY,37.69318504,-85.26238897,,,,﻿g_martin_901,﻿Rev.,﻿G. Martin,,﻿Superiour,,,,,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9019,﻿novitiate,not recorded,English,,,,﻿Marion County,,﻿Lebanon,,﻿KY,,,,,,,﻿pet_chazelle_901,﻿Rev.,﻿Peter Chazelle,,,,,,﻿[under the direction of] the Society of Jesus,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0118,﻿academy,﻿Female Academy of Nazareth,English,,﻿Nazareth (community),,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.851319,-85.473495,,,,﻿joh_b_david_901,﻿Right Rev.,﻿David,,﻿Bishop,,,,﻿Conducted by the Sisters of Charity,,1835,﻿https://nazareth.org/about/ ; https://www.kyhistory.com/digital/collection/PH/id/695/,"﻿Reading, Writing, Arithmetic, English Grammar, Geography, (with the use of the Globes,) History, Rhetoric, Botany, Natural Philosophy, including the principles of Astronomy; Opticks, Chemistry, Plain Sewing, Marking, Needlework, Drawing, Painting, Music, and the French Language.",,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0118,﻿academy,﻿Female Academy of Nazareth,English,,﻿Nazareth (community),,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,,37.851319,-85.473495,,,,,,,,﻿Mother Superiour,,,,﻿Conducted by the Sisters of Charity,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0134,﻿academy,﻿Female Academy of Loretto,English,,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,﻿KY,37.659636,-85.395933,,,,﻿ben_j_flaget_901,﻿Right Rev.,﻿Flaget,,﻿Bishop of Bardstown,,,,"﻿under the direction of the Sisters of ""Mary at the Foot of the Cross""",,1835,﻿https://www.lorettocommunity.org/about/history/motherhouse-history/,"﻿reading, writing, arithmetic, plain sewing, english grammar, gepgraphy, history, needle-work, embroidery, drawing, painting, rhetoric, composition",,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0134,﻿academy,﻿Female Academy of Loretto,English,,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,,37.659636,-85.395933,,,,﻿guy_i_chabrat_901,﻿Right Rev.,﻿Chabrat,,,,,,"﻿under the direction of the Sisters of ""Mary at the Foot of the Cross""",,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0089_93,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Springfield,﻿KY,﻿KY,37.69318504,-85.26238897,,,,,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1835,﻿https://oppeace.org/who-we-are/history/,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9034,﻿convent,﻿Convent of Holy Mary,English,﻿a branch establishment,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,﻿KY,37.659636,-85.395933,,,,,,,,,,,,,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9020,﻿academy,﻿Female Academy,English,,,,,,﻿Lexington,,﻿KY,,,,,,,,,,,,,,,﻿Conducted by the Sisters of Charity,,1835,,,,﻿,﻿,﻿Bardstown,Bardstown
