instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persRole,persSuffix,persNote,memberType,member,affiliated,order,year,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿san.nm.0015,﻿chapel,﻿Chapel of N. Sen. de Guadalupe,English,,,﻿Abiquiu,,,﻿Los Ancones,﻿Ancones,﻿NM,,36.423908,-106.063076,﻿san.nm.0012,﻿Attended from Abiquiu,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0016,﻿chapel,﻿Chapel of N. Sen. de Guadalupe,English,,,﻿Abiquiu,,,﻿Servilleta,,﻿NM,,36.553302,-105.935549,﻿san.nm.0012,﻿Attended from Abiquiu,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0017,﻿chapel,﻿Chapel of N. Sen. de Guadalupe,English,,,﻿Abiquiu,,,﻿El Ojo Caliente,﻿Ojo Caliente,﻿NM,,36.302922,-106.047583,﻿san.nm.0012,﻿Attended from Abiquiu,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0018,﻿chapel,﻿Chapel of N. Sen. de Guadalupe,English,,,﻿Abiquiu,,,﻿El Vallecito,﻿Vallecitos,﻿NM,,36.495018,-106.116688,﻿san.nm.0012,﻿Attended from Abiquiu,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0019,﻿chapel,﻿Chapel of N. Sen. de Guadalupe,English,,,﻿Abiquiu,,,﻿Los Canones,﻿Cañones,﻿NM,,36.188117,-106.439501,,﻿Attended from Canones,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0020,﻿chapel,﻿Chapel of N. Sen. de Guadalupe,English,,,﻿Abiquiu,,,﻿Tierra Amarilla,﻿Tierra Amarilla,﻿NM,,36.698669,-106.551882,﻿san.nm.0012,﻿Attended from Abiquiu,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0021,﻿chapel,﻿Chapel of N. Sen. de Guadalupe,English,,,﻿Abiquiu,,,﻿La Casita,,﻿NM,,34.972731,-105.032363,﻿san.nm.0012,﻿Attended from Abiquiu,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0022,﻿church,﻿Parish Church of San Felipe de Neri,English,,,﻿Albuquerque,,,﻿Albuquerque,﻿Albuquerque,﻿NM,,35.096779,-106.670085,,,,﻿l_vigilante_002,﻿Very Rev.,﻿L. Vigilante,,﻿S.J.,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0022,﻿church,﻿Parish Church of San Felipe de Neri,English,,,﻿Albuquerque,,,﻿Albuquerque,﻿Albuquerque,﻿NM,,35.096779,-106.670085,,,,﻿d_m_gasparri_001,﻿Rev.,﻿D. M. Gasparri,,﻿S.J.,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0022,﻿church,﻿Parish Church of San Felipe de Neri,English,,,﻿Albuquerque,,,﻿Albuquerque,﻿Albuquerque,﻿NM,,35.096779,-106.670085,,,,﻿m_bianchi_001,﻿Rev.,﻿M. Bianchi,,﻿S.J.,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0023,﻿chapel,﻿Chapel of San José,English,,,﻿Albuquerque,,,﻿Ranchos de Albuq.,﻿Los Ranchos de Albuquerque,﻿NM,,35.161989,-106.642804,﻿san.nm.0022,﻿Attended from Albuquerque,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0024,﻿chapel,﻿Chapel of Na. Sen. de Carmel,English,,,﻿Albuquerque,,,﻿El Rancho,﻿Albuquerque,﻿NM,,35.168856,-106.617979,﻿san.nm.0022,﻿Attended from Albuquerque,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0025,﻿chapel,﻿Chapel of La Natividad,English,,,﻿Albuquerque,,,﻿Lalameda,﻿Alameda,﻿NM,,34.972731,-105.032363,﻿san.nm.0022,﻿Attended from Albuquerque,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0026,﻿chapel,﻿San Antonio's Chapel,English,,,﻿Albuquerque,,,,,﻿NM,,34.972731,-105.032363,﻿san.nm.0022,﻿Attended from Albuquerque,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0027,﻿chapel,﻿Chapel of San José,English,,,﻿Albuquerque,,,﻿Barelas,﻿Albuquerque,﻿NM,,35.042073,-106.646815,﻿san.nm.0022,﻿Attended from Albuquerque,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0028,﻿chapel,﻿San Pedro's Chapel,English,,,﻿Albuquerque,,,,,﻿NM,,35.239729,-106.211086,﻿san.nm.0022,﻿Attended from Albuquerque,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0029,﻿chapel,﻿Chapel of San José,English,,,﻿Albuquerque,,,﻿Rancheros de Atrisco,﻿Albuquerque,﻿NM,,35.042073,-106.646815,﻿san.nm.0022,﻿Attended from Albuquerque,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0030,﻿church,﻿Parish Church of San José,English,,,﻿Antonchico,,,﻿Antonchico,﻿Anton Chico,﻿NM,,35.201147,-105.143316,,,,﻿aug_redon_001,﻿Rev.,﻿Aug. Redon,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0031,﻿chapel,﻿Plasa de Ariba Chapel,English,,,﻿Antonchico,,,,,﻿NM,,34.972731,-105.032363,﻿san.nm.0030,﻿Attended from Antonchico,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0032,﻿chapel,not recorded,English,,,﻿Antonchico,,,﻿Chaperito,﻿Chaperito,﻿NM,,35.324768,-104.91023,﻿san.nm.0030,﻿Attended from Antonchico,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0033,﻿chapel,﻿Chapel of San Augustin,English,,,﻿Antonchico,,,﻿Valles,﻿San Augustin,﻿NM,,35.457823,-105.145837,﻿san.nm.0030,﻿Attended from Antonchico,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0034,﻿chapel,not recorded,English,,,﻿Antonchico,,,﻿La Lindre,﻿La Liendre,﻿NM,,35.422268,-105.050556,﻿san.nm.0030,﻿Attended from Antonchico,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0035,﻿chapel,not recorded,English,,,﻿Antonchico,,,﻿Jorupa,,﻿NM,,34.972731,-105.032363,﻿san.nm.0030,﻿Attended from Antonchico,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0036,﻿chapel,not recorded,English,,,﻿Antonchico,,,﻿Los Colonias,﻿Colonias,﻿NM,,34.972731,-105.032363,﻿san.nm.0030,﻿Attended from Antonchico,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0037,﻿chapel,not recorded,English,,,﻿Antonchico,,,﻿Puerto de Luna,﻿Puerto de Luna/Santa Rosa,﻿NM,,34.830845,-104.622932,﻿san.nm.0030,﻿Attended from Antonchico,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0038,﻿church,﻿Parish Church of Na. Senora de Belen,English,,,﻿Antonchico,,,﻿Belen,﻿Belen,﻿NM,,34.662765,-106.776155,,,,﻿eug_paulet_001,﻿Rev.,﻿Eugenio Paulet,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0039,﻿chapel,not recorded,English,,,﻿Antonchico,,,﻿El Sauzal,,﻿NM,,34.680122,-106.754766,﻿san.nm.0038,﻿Attended from Belen,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0040,﻿chapel,not recorded,English,,,﻿Antonchico,,,﻿Los Chavez,﻿Los Chavez,﻿NM,,34.736851,-106.755482,﻿san.nm.0038,﻿Attended from Belen,,﻿j_a_truchard_001,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0041,﻿church,﻿Parish Church of Na. Sen. de los Dolores,English,,,﻿Bernalillo,,,﻿Bernalillo,﻿Bernalillo,﻿NM,,35.30004,-106.551137,,,,﻿j_a_truchard_001,﻿Rev.,﻿J. A. Truehard,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0042,﻿chapel,﻿Chapel of San José,English,,,﻿Bernalillo,,,﻿Bernalillo,﻿Bernalillo,﻿NM,,35.30004,-106.551137,,﻿Attended by the same clergy,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0043,﻿chapel,﻿Chapel of San Antonio,English,,﻿Indian Pueblo,﻿Bernalillo,,,﻿Sandia,﻿Sandia Pueblo,﻿NM,,35.254133,-106.570955,,﻿Attended by the same clergy,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0044,﻿chapel,﻿Chapel of Santa Familia,English,,,﻿Bernalillo,,,﻿Corales,﻿Corrales,﻿NM,,35.23782,-106.606693,,﻿Attended by the same clergy,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0045,﻿chapel,not recorded,English,,,﻿Bernalillo,,,﻿Algodones,﻿Algodones,﻿NM,,35.380593,-106.479192,,﻿Attended by the same clergy,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0046,﻿chapel,not recorded,English,,,﻿Bernalillo,,,﻿El Tejon and Placitas,﻿Placitas,﻿NM,,35.306985,-106.424747,,﻿Attended by the same clergy,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0047,﻿church,﻿Parish Church of Na. Sen. de los Dolores,English,,,﻿Cevoyeta,,,﻿Cevoyeta,﻿Seboyeta,﻿NM,,35.20115,-107.389214,,,,﻿j_b_courbon_001,﻿Rev.,﻿J. B. Courbon,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0048,﻿chapel,not recorded,English,,,﻿Cevoyeta,,,﻿El Rito,﻿*Note there are three different El Ritos,﻿NM,,34.999167,-107.3,﻿san.nm.0047,﻿Chapel attended from Cevoyeta,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0049,﻿chapel,not recorded,English,,,﻿Cevoyeta,,,﻿Cubero,﻿Cubero,﻿NM,,35.085875,-107.518105,﻿san.nm.0047,﻿Chapel attended from Cevoyeta,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0050,﻿chapel,﻿St. Joseph's Chapel,English,,﻿Indian Pueblo,﻿Cevoyeta,,,﻿La Laguna,﻿Laguna,﻿NM,,35.03468,-107.38845,﻿san.nm.0047,﻿Chapel attended from Cevoyeta,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0051,﻿chapel,﻿St. Joseph's Chapel,English,,﻿Indian Pueblo,﻿Cevoyeta,,,﻿Acoma,﻿Acoma,﻿NM,,34.896319,-107.582309,﻿san.nm.0047,﻿Chapel attended from Cevoyeta,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0053,﻿chapel,not recorded,English,,,﻿Cevoyeta,,,﻿San Mateo,﻿San Mateo,﻿NM,,35.331423,-107.64311,﻿san.nm.0047,﻿Chapel attended from Cevoyeta,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0054,﻿chapel,not recorded,English,,﻿Indian Pueblo,﻿Cevoyeta,,,﻿Zuni,﻿Zuni Pueblo,﻿NM,,35.0678,-108.849714,﻿san.nm.0047,﻿attended from Cevoyeta,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0055,﻿church,﻿Parish Church of San Augustin,English,,﻿Indian Pueblo,﻿Isleta,,,﻿Isleta,﻿Isleta Village,﻿NM,,34.90783,-106.693081,,,,﻿a_brun_001,﻿Rev.,﻿A. Brun,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0056,﻿chapel,﻿Chapel of San José,English,,,﻿Isleta,,,﻿Padillas,﻿Albuquerque,﻿NM,,35.042073,-106.646815,﻿san.nm.0055,﻿Chapel attended from Isleta,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0057,﻿chapel,﻿Chapel of San Rafael,English,,,﻿Isleta,,,﻿Pajarito,,﻿NM,,34.988268,-106.771023,﻿san.nm.0055,﻿Chapel attended from Isleta,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0058,﻿chapel,﻿Chapel of San Antonio,English,,,﻿Isleta,,,﻿Lentes,﻿Los Lunas,﻿NM,,34.766669,-106.618068,﻿san.nm.0055,﻿Chapel attended from Isleta,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0059,﻿church,﻿Parish Church of Santiago,English,,﻿Indian Pueblo,﻿Jemes,,,﻿Jemes,﻿Jemez Pueblo,﻿NM,,35.613917,-106.725868,﻿san.nm.0041,﻿Attended from Bernalillo,,﻿n_valencia_001,﻿Rev.,﻿N. Valencia,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0060,﻿chapel,﻿San Isidro's Chapel,English,,,,,,,,﻿NM,,35.563363,-106.770591,﻿san.nm.0059,﻿attended from Jemes,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0061,﻿chapel,﻿San Isidro's Chapel,English,,﻿Indian Pueblo,﻿Jemes,,,﻿Silla,,﻿NM,,34.972731,-105.032363,﻿san.nm.0059,﻿attended from Jemes,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0062,﻿chapel,not recorded,English,,﻿Indian Pueblo,﻿Jemes,,,﻿Santa Anna,﻿Santa Ana Pueblo,﻿NM,,35.339985,-106.522529,﻿san.nm.0059,﻿attended from Jemes,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0063,﻿church,﻿Parish Church of Santa Cruz,English,,,﻿La Cañada,,,﻿La Cañada,﻿Santa Cruz,﻿NM,,35.991132,-106.04881,,,,﻿jua_d_trujillo_001,﻿Rev.,﻿Juan de Jesus Trujillo,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0064,﻿chapel,﻿Sanctuario del Sr. de Esquipula,English,,,﻿La Cañada,,,,﻿Chimayo,﻿NM,,36.003913,-105.946966,﻿san.nm.0063,﻿attended from Cañada,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0065,﻿chapel,﻿Chapel of San Francisco,English,,﻿Indian Pueblo,﻿La Cañada,,,﻿Nambé,﻿Nambé Pueblo,﻿NM,,35.893359,-105.982522,﻿san.nm.0063,﻿attended from Cañada,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0066,﻿chapel,﻿San Antonio's Chapel,English,,,﻿La Cañada,,,﻿El Quemado,﻿Cordova,﻿NM,,34.972731,-105.032363,﻿san.nm.0063,﻿attended from Cañada,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0067,﻿chapel,﻿Chapel of N. Senora,English,,,﻿La Cañada,,,﻿Las Truchas,﻿Truchas,﻿NM,,36.044183,-105.812756,﻿san.nm.0063,﻿attended from Cañada,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0215,﻿church,﻿Parish Church,English,,,,,,﻿Las Cruces,﻿Las Cruces,﻿NM,,,,,,,﻿man_chaves_001,﻿Rev.,﻿Manuel Chaves,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0216,﻿chapel,not recorded,English,,,,,,﻿Donana,﻿Dona Ana,﻿NM,,,,,﻿attended from Las Cruces,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0068,﻿church,﻿Parish Church of Na. Sen. de los Dolores,English,,,﻿Las Vegas,,,﻿Las Vegas,﻿Las Vegas,﻿NM,,35.594214,-105.222798,,,,﻿jos_m_coudert_001,﻿Rev.,﻿José Maria Coudert,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0068,﻿church,﻿Parish Church of Na. Sen. de los Dolores,English,,,﻿Las Vegas,,,﻿Las Vegas,﻿Las Vegas,﻿NM,,35.594214,-105.222798,,,,﻿c_peyron_001,﻿Rev.,﻿C. Peyron,﻿Assistant,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0069,﻿chapel,not recorded,English,,,﻿Las Vegas,,,﻿Plasa Ariba,,﻿NM,,34.972731,-105.032363,﻿san.nm.0068,﻿attended from Las Vegas,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0070,﻿chapel,﻿Chapel of N. Sen. del Refugio,English,,,﻿Las Vegas,,,﻿Los Vigiles,﻿Los Vigiles,﻿NM,,35.649487,-105.263621,﻿san.nm.0068,﻿attended from Las Vegas,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0071,﻿chapel,﻿Chapel of N. Sen. de los Dolores,English,,,﻿Las Vegas,,,﻿Tecolote,﻿Tecolote,﻿NM,,35.46028,-105.28,﻿san.nm.0068,﻿attended from Las Vegas,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0072,﻿chapel,﻿Chapel of San Jeronimo,English,,,﻿Las Vegas,,,﻿Valles,,﻿NM,,35.9,-106.533333,﻿san.nm.0068,﻿attended from Las Vegas,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0073,﻿chapel,﻿Chapel of Santo Nino,English,,,﻿Las Vegas,,,﻿Las Gallinas,﻿Gallinas,﻿NM,,36.230271,-106.805719,﻿san.nm.0068,﻿attended from Las Vegas,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0074,﻿church,not recorded,English,﻿parish church vacant,,﻿Manzano,,,﻿Manzano,﻿Manzano,﻿NM,,34.646727,-106.345019,,﻿Attended from Tome,,﻿j_s_tafoya_001,﻿Rev.,﻿J. S. Tafoya,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0075,﻿chapel,not recorded,English,,,﻿Manzano,,,﻿Chilili,﻿Chilili,﻿NM,,34.889497,-106.232802,﻿san.nm.0074,﻿Chapel attended from Manzano,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0076,﻿chapel,not recorded,English,,,﻿Manzano,,,﻿Torreon,﻿Torreon,﻿NM,,34.72228,-106.298631,﻿san.nm.0074,﻿Chapel attended from Manzano,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0077,﻿chapel,not recorded,English,,,﻿Manzano,,,﻿Tajique,﻿Tajique,﻿NM,,34.751724,-106.287798,﻿san.nm.0074,﻿Chapel attended from Manzano,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0217,﻿chapel,not recorded,English,,,﻿Manzano,,,﻿Rio Bonito,﻿Rio Bonito,﻿NM,,,,﻿san.nm.0074,﻿Chapel attended from Manzano,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0218,﻿church,﻿San Patricio Tularosa,English,,,﻿Manzano,,,﻿Fort Stanton,﻿Fort Stanton,﻿NM,,,,﻿san.nm.0077,﻿Attended from Rio Bonito,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0078,﻿church,﻿Parish Church of Santa Gertrudis,English,,,﻿Mora,,,﻿Mora,﻿Mora,﻿NM,,35.973066,-105.330147,,,,﻿l_bourdier_001,﻿Rev.,﻿John Guérin,﻿Pastor,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0078,﻿church,﻿Parish Church of Santa Gertrudis,English,,,﻿Mora,,,﻿Mora,﻿Mora,﻿NM,,35.973066,-105.330147,,,,﻿j_bourdier_001,﻿Rev.,﻿J. Bourdier,﻿Assistant,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0079,﻿chapel,not recorded,English,,,﻿Mora,,,﻿El Coyote,﻿Coyote/Youngsville,﻿NM,,36.187858,-106.557683,﻿san.nm.0078,﻿Chapel attended from Mora,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
﻿san.nm.0080,﻿chapel,not recorded,English,,,﻿Mora,,,﻿Guadalupita,﻿Guadalupita,﻿NM,,36.138175,-105.23764,﻿san.nm.0078,﻿Chapel attended from Mora,,,,,,,,,,,,1869,﻿,﻿,﻿Santa Fé,SantaFe
