instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cle.oh.0122,﻿church,﻿St. Alphonza,English,,,,,﻿Huron County,﻿Norwalk,﻿Norwalk,﻿OH,﻿OH,﻿41.239444,﻿-82.62,,,,﻿fra_x_tschenhens_001,﻿Rev.,﻿F. X. Tshenhess,,,,,,,,1835,"﻿https://en.wikipedia.org/wiki/St._Peter_Catholic_Church_(Norwalk,_Ohio)",,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.9000,﻿church,﻿St. Lewis Bertrand,English,,,,,﻿Perry County,﻿Rehoboth,﻿Rehoboth,﻿OH,﻿OH,﻿39.742956,﻿-82.191607,﻿col.oh.0066,﻿attended from St. Joseph's,,,,,,,,,,,,1835,﻿https://columbuscatholic.org/system/resources/W1siZiIsIjIwMjQvMDYvMDQvNmpxNXd4dW55Z19DUlNfMjAxMl8xMC5wZGYiXV0/CRS_2012_10.pdf,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0024,﻿church,﻿St. Barnabas,English,,,,﻿Morgan County,﻿Perry County,,﻿Crooksville,﻿OH,﻿OH,﻿39.734895,﻿-82.038432,﻿col.oh.0066,﻿attended from St. Joseph's,﻿2d Sunday,,,,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0036,﻿church,﻿St. Patrick,English,,,,,﻿Perry County,,,﻿OH,,﻿#REF!,﻿#REF!,﻿col.oh.0066,﻿attended from St. Joseph's,,,,,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.9001,﻿church,﻿St. Dominick,English,,,,,﻿Belmont County,﻿Barnsville,,﻿OH,,﻿39.987843,﻿-81.181479,,,,﻿cha_p_montgomery_901,﻿Rev.,﻿C. P. Montgomery,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0023,﻿church,﻿St. Luke's,English,,,,,﻿Knox County,﻿Danville,﻿Danville,﻿OH,﻿OH,﻿40.447855,﻿-82.260832,﻿col.oh.0066,﻿attended from St. Joseph's,,,,,,,,,,,,1835,﻿https://www.facebook.com/STLKCD/,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9020,﻿church,﻿St. Martin's,English,,,,,﻿Brown County,﻿Fayetteville,,﻿OH,,,,,,,﻿jam_reid_001,﻿Rev.,﻿J. Reed,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.9005,﻿church,not recorded,English,,,,,﻿Portage County,﻿Eagle Creek,,﻿OH,,,,,﻿attended by Rev. J. Reed,,﻿jam_reid_001,﻿Rev.,﻿J. Reed,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9011,﻿church,not recorded,English,,,,,﻿Adams County,﻿West Union,,﻿OH,,,,,﻿attended by Rev. J. Reed,,﻿jam_reid_001,﻿Rev.,﻿J. Reed,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0105,﻿church,not recorded,English,,,,,﻿Warren County,﻿Lebanon,,﻿OH,,﻿#REF!,﻿#REF!,,﻿attended by Rev. J. Reed,,﻿jam_reid_001,﻿Rev.,﻿J. Reed,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066,﻿church,﻿St. Joseph's,English,,,,,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,﻿OH,﻿39.777349,﻿-82.276733,,,,﻿nic_d_young_001,﻿Very Rev.,﻿N. D. Young,,,,,,,,1835,﻿https://stjosephsomerset.org/history,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066,﻿church,﻿St. Joseph's,English,,,,,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,,﻿39.777349,﻿-82.276733,,,,﻿dan_j_o-leary_901,﻿Rev.,﻿Joseph O'Leary,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066,﻿church,﻿St. Joseph's,English,,,,,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,,﻿39.777349,﻿-82.276733,,,,﻿j_martin_902,﻿Rev.,﻿J. Martin,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066,﻿church,﻿St. Joseph's,English,,,,,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,,﻿39.777349,﻿-82.276733,,,,﻿joh_h_mcgrady_901,﻿Rev.,﻿J. H. McGrady,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066,﻿church,﻿St. Joseph's,English,,,,,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,,﻿39.777349,﻿-82.276733,,,,﻿j_g_alliman_901,﻿Rev.,﻿J. G. Alliman,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0063,﻿church,﻿Trinity Church,English,,,,﻿Perry County,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,﻿OH,﻿39.804422,﻿-82.296296,,,,﻿nic_d_young_001,﻿Rev.,﻿Nicholas D. Young,,,,,,,,1835,﻿https://holytrinitycatholicparish.com/about-us,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0064,﻿church,﻿St. Pius,English,,,,,﻿Jefferson County,﻿Steubenville,﻿Steubenville,﻿OH,﻿OH,﻿40.3654,﻿-80.612963,﻿cle.oh.0038,﻿attended from Canton,,﻿joh_h_mcgrady_901,﻿Rev.,﻿John H. McGrady,,,,,,,,1835,﻿https://www.stpetersteub.com/history/,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9012,﻿church,﻿St. Fidelis,English,,,,﻿Carroll County,,,,﻿OH,,,,﻿cle.oh.0038,﻿attended from Canton,,,,,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9013,﻿church,not recorded,English,,,,,,﻿Sugar Creek,,﻿OH,,,,﻿cle.oh.0038,﻿attended from Canton,,,,,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9014,﻿church,not recorded,English,,,,,,﻿Beechland,,﻿OH,,,,﻿cle.oh.0038,﻿attended from Canton,,,,,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cle.oh.0158,﻿church,not recorded,English,,,,﻿Seneca County,﻿Seneca County,﻿Tiffin,﻿Tiffin,﻿OH,﻿OH,﻿41.117184,﻿-83.183861,,,,﻿ema_thienpont_901,﻿Rev.,﻿Em. Thierpont,,,,,,,,1835,﻿https://www.stmarychurch.com/,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cle.oh.0158,﻿church,not recorded,English,,,,﻿Seneca County,﻿Seneca County,﻿Tiffin,﻿Tiffin,﻿OH,,﻿41.117184,﻿-83.183861,,,,﻿edm_quinn_901,﻿Rev.,﻿Edmund Quinn,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0084,﻿church,﻿St. John's,English,,,,,﻿Muskingum County,﻿Zanesville,﻿Zanesville,﻿OH,﻿OH,﻿39.942736,﻿-82.006149,,,,﻿cha_p_montgomery_901,﻿Rev.,﻿C. P. Montgomery,,,,,,,,1835,"﻿Inclined to believe that, while the almanac says that this is St John, it would later go on to be St Thomas (which you can find in later almanac years. Church site mentions the first church was small and outgrown pretty quick, and that the present church wasn't built until the 1840s. I imagine its possible that this church is the precursor to St Thomas, then.",,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9009,﻿church,not recorded,English,﻿new Catholic settlements,﻿Au-Glaize,,﻿Putnam County,,,,﻿OH,,,,,,,﻿j_w_hortsman_901,﻿Rev. Mr.,﻿Hortsman,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿The Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,﻿OH,﻿39.083357,﻿-84.372105,,,,﻿joh_b_purcell_001,﻿Right Rev.,﻿John B. Purcell,﻿D. D.,﻿President,,,,,,1835,﻿https://en.wikipedia.org/wiki/Athenaeum_of_Ohio ; https://www.athenaeum.edu/about/history/,"﻿Greek, Latin, Hebrew, Spanish, French, English, Reading, Writing, Georgraphy, Mathematics",﻿by Rt. Rev. Dr. Fenwick,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9005,﻿seminary,﻿Seminary of St. James,English,,,,﻿Brown County,,﻿Cedarville,,﻿OH,,,,,,,﻿jam_reid_001,﻿Rev.,﻿Jas. Reid,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9006,﻿seminary,﻿St. Mary's Seminary,English,,,,,,﻿Somerset,,﻿OH,,,,,,,﻿nic_d_young_001,﻿Rev.,﻿N. D. Young,,,,,,,,1835,,"﻿Embraces the English and French Languages, Ortho-graphy, Reading, Writing, Arithmetic, Geography, (with the use of the Globes,) History, Rhetoric, Plain Sewing, Marking and Ornamental Needle-Work, Music on the Piano Forte, Drawing, Painting, Fancy Work and Embroidery. Particular attention is paid in teaching Orthography, Reading, Writing, and the Grammar of both languages.",,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9007,﻿asylum,﻿St. Peter's Asylum,English,,,,,,﻿Cincinnati,,﻿OH,,,,,,,,,,,,,﻿religious,﻿4 sisters,﻿Sisters of Charity,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9008,﻿day school,﻿St. Peter's Day School,English,,,,,,﻿Cincinnati,,﻿OH,,,,,,,,,,,,,﻿religious,﻿4 sisters,﻿Sisters of Charity,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066_02,﻿convent,﻿Convent of Dominicans,English,"﻿Here is the Convent of the Dominicans, with a neat Church attached to it. The Congregation is said to be the largest in Ohio. This may be called the Mother Church of the Diocess of Cincinnati, as it is the first that was established in this Stae. The Right Rev. Dr. Fenwick, with the Rev. N. D. Young, settled here in 1818, and were the first Catholic Clergymen stationed in Ohio.",﻿St. Joseph's,,﻿Perry County,﻿Perry County,﻿Somerset,,﻿OH,,﻿39.777349,﻿-82.276733,,,,,,,,,,,,,,1835,,,,﻿,﻿,﻿Cincinnati,Cincinnati
