instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿col.oh.0036,﻿church,﻿St. Patrick's,English,,﻿7 miles from Somerset,,,﻿Perry County,,,﻿OH,,39.7641353,-82.2583297,﻿col.oh.0066,﻿attended from St. Joseph's,,,,,,,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cle.oh.0158,﻿church,not recorded,English,,,,﻿Seneca County,﻿Seneca County,﻿Tiffin,﻿Tiffin,﻿OH,﻿OH,41.117184,-83.183861,,,,﻿fra_x_tschenhens_001,﻿Rev. Mr.,﻿Tschenhenss,,,,,,,,1837,﻿https://www.stmarychurch.com/,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0173,﻿church,not recorded,English,,,,,,﻿Troy,,﻿OH,,,,,,,﻿ema_thienpont_901,﻿Rev.,﻿Em. Thienpont,,,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0140,﻿church,not recorded,English,,,,,,﻿Piqua,,﻿OH,,,,,,,﻿ema_thienpont_901,﻿Rev.,﻿Em. Thienpont,,,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0174,﻿church,not recorded,English,,,,,,﻿Urbano,,﻿OH,,40.1083912,-83.7524298,﻿cin.oh.9004,﻿attended from Dayton,,,,,,,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9019,﻿church,not recorded,English,,,,,,﻿Springfield,,﻿OH,,,,﻿cin.oh.9004,﻿attended from Dayton,,,,,,,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0177,﻿church,not recorded,English,,,,﻿Allen County,,﻿Wappaghkouetta,,﻿OH,,,,,,,﻿j_w_hortsman_901,﻿Rev.,﻿J. W. Hortsman,,,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0084,﻿church,﻿St. John's,English,,,,,﻿Muskingum County,﻿Zanesville,﻿Zanesville,﻿OH,﻿OH,39.942736,-82.006149,,,,﻿cha_p_montgomery_901,﻿Rev.,﻿C. P. Montgomery,,,,,,,,1837,"﻿Inclined to believe that, while the almanac says that this is St John, it would later go on to be St Thomas (which you can find in later almanac years. Church site mentions the first church was small and outgrown pretty quick, and that the present church wasn't built until the 1840s. I imagine its possible that this church is the precursor to St Thomas, then.",,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_3,﻿seminary,﻿Ecclesiastical Seminary of St. Francis Xavier,English,﻿has sent three students to the Propaganda in Rome,,,,,﻿Cincinnati,,﻿OH,,39.083357,-84.372105,,,,,,,,,,﻿student,﻿7 students,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066_02,﻿convent,﻿Convent of Dominicans,English,,﻿St. Joseph's,,﻿Perry County,﻿Perry County,﻿Somerset,,﻿OH,,39.777349,-82.276733,,,,﻿nic_d_young_001,﻿Rev.,﻿Nicholas D. Young,﻿Super.,,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,﻿OH,39.083357,-84.372105,,,,﻿s_h_montgomery_901,﻿Rev.,﻿S. H. Montgomery,,﻿President,,,,,,1837,﻿https://en.wikipedia.org/wiki/Athenaeum_of_Ohio ; https://www.athenaeum.edu/about/history/,"﻿Greek, Latin, Hebrew, Spanish, French, English, Reading, Writing, Georgraphy, Mathematics",﻿by Rt. Rev. Dr. Fenwick,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,﻿joh_b_purcell_001,﻿Right Rev.,﻿John B. Purcell,,﻿Reference,﻿Cincinnati,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,﻿wil_h_harrison_901,﻿Gen.,﻿William H. Harrison,,﻿Reference,﻿Cincinnati,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,,,﻿Thomas D. Carneal,,﻿Reference,﻿Cincinnati,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,﻿dan_drake_901,﻿Dr.,﻿Daniel Drake,,﻿Reference,﻿Cincinnati,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,,,﻿Thomas Barrett,﻿Esq.,﻿Reference,﻿New Orleans,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,﻿gordon_901,﻿Mr.,﻿Gordon,,﻿Reference,﻿New Orleans,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,,,﻿Nicholas Longworth,﻿Esq.,﻿Reference,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,﻿bel_storer_901,﻿Hon.,﻿Bellamy Storer,,﻿Reference,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,﻿rob_t_lytle_901,﻿Gen.,﻿Robert T. Lytle,,﻿Reference,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,,,﻿Elam P. Langdon,﻿Esq.,﻿Reference,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,,,﻿G. R. Stringer,﻿Esq.,﻿Reference,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0189_2,﻿college,﻿Cincinnati Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.083357,-84.372105,,,,,,﻿J. M. Kennedy,﻿Esq.,﻿Reference,,,,,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9006,﻿seminary,﻿St. Mary's Seminary,English,,,,﻿Perry County,﻿Perry County,﻿Somerset,,﻿OH,,,,,,,﻿ant_d_fahy_901,﻿Rev.,﻿A. D. Fahy,,,,,,,,1837,,"﻿Embraces the English and French Languages, Orthography, Reading, Writing, Arithmetic, Geography, Elements of Astronomy, the use of the Globes, Sacred and Profane History, Ancient and Modern Chronology, Composition, Rhetorie, Na-ural and Moral Philosophy, Musie on the Piano Forte, Plain and Ornamental Needle Work, Tapestry, Lace and Bead Work, Embroidery, Filligree, Italan Wax Vi ork, Chenille, Net and Shell Work, Painting on Velvet and Satin, Drawing and Painting in water colours.",,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9007,﻿asylum,﻿St. Peter's Asylum,English,,,,,,﻿Cincinnati,,﻿OH,,,,,,,,,,,,,﻿religious,﻿4 sisters,﻿Sisters of Charity,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9007,﻿asylum,﻿St. Peter's Asylum,English,,,,,,﻿Cincinnati,,﻿OH,,,,,,,,,,,,,﻿child,﻿30 female orphans,﻿Sisters of Charity,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9008,﻿day school,﻿St. Peter's Day School,English,,,,,,﻿Cincinnati,,﻿OH,,,,,,,,,,,,,﻿religious,﻿4 sisters,﻿Sisters of Charity,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9008,﻿day school,﻿St. Peter's Day School,English,,,,,,﻿Cincinnati,,﻿OH,,,,,,,,,,,,,﻿student,﻿nearly 200 pupils,﻿Sisters of Charity,,1837,,,,﻿,﻿,﻿Cincinnati,Cincinnati
