instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,temp,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stp.mn.0106,﻿station,not recorded,English,,,,﻿Meeker County,﻿Meeker County,﻿Greenleaf,,,,44.996351,-94.499434,,﻿Visited by Rev. Augustin Burns,,,,,,,,,,,,1869,185.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0256,﻿station,not recorded,English,"﻿new counties, scattering families",,,"﻿Kandiyohi, Monongalia, Pope, and Douglas",,,,,,,,,﻿Visited occasionally by Rev. Augustin Burns,,,,,,,,,,,,1869,186.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0113,﻿church,not recorded,English,,,,﻿Morrison County,﻿Morrison County,﻿Belle Prairie,,,,46.03469,-94.251563,,﻿,,﻿jos_buh_001,﻿Rev.,﻿Joseph Buh,,,,,,,,1869,187.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0114,﻿church,not recorded,English,,,,﻿Morrison County,﻿Morrison County,﻿Little Falls,,,,45.980556,-94.369444,﻿stp.mn.0113,﻿Visited by Rev. Joseph Buh,,,,,,,,,,,,1869,188.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0115,﻿church,﻿Church of Holy Cross,English,,,,﻿Morrison County,﻿Morrison County,﻿Two Rivers,,,,45.79997,-94.34969,﻿stp.mn.0113,﻿Visited by Rev. Joseph Buh,,,,,,,,,,,,1869,189.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0031,﻿church,﻿Church of St. Francis Xavier,English,,,,﻿Crow Wing County,﻿Crow Wing County,﻿Crow Wing,,,,46.279967,-94.2925,,﻿,,﻿fra_x_pierz_001,﻿Rev.,﻿T. Pierze,,,,,,,,1869,190.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0031,﻿church,﻿Church of St. Francis Xavier,English,,,,﻿Crow Wing County,﻿Crow Wing County,﻿Crow Wing,,,,46.279967,-94.2925,,,,﻿j_tomazin_001,﻿Rev.,﻿J. Tomazin,,,,,,,,1869,191.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0257,﻿church,not recorded,English,,﻿Fort Abercrombie,,﻿Johnson County,,,,,,,,,,,﻿j_b_genin_001,﻿Rev.,﻿J. B. Genin,﻿O.M.S.,,,,,,,1869,192.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0208,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Itasca County,﻿St. Louis County,,﻿Fond du Lac Reservation,,,46.74699,-92.491059,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,193.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0208,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Itasca County,﻿St. Louis County,,﻿Fond du Lac Reservation,,,46.74699,-92.491059,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,194.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0208,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Itasca County,﻿St. Louis County,,﻿Fond du Lac Reservation,,,46.74699,-92.491059,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,195.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0210,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Mille Lacs County,﻿Mille Lacs County,,﻿Mille Lacs Lake,,,46.073744,-93.661115,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,196.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0210,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Mille Lacs County,﻿Mille Lacs County,,﻿Mille Lacs Lake,,,46.073744,-93.661115,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,197.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0210,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Mille Lacs County,﻿Mille Lacs County,,﻿Mille Lacs Lake,,,46.073744,-93.661115,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,198.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0211,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Morrison County,﻿Morrison County,,﻿Buh Township,,,46.018881,-94.121317,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,199.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0211,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Morrison County,﻿Morrison County,,﻿Buh Township,,,46.018881,-94.121317,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,200.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0211,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Morrison County,﻿Morrison County,,﻿Buh Township,,,46.018881,-94.121317,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,201.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0212,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Todd County,﻿Todd County,,﻿Long Prairie,,,45.973589,-94.858515,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,202.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0212,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Todd County,﻿Todd County,,﻿Long Prairie,,,45.973589,-94.858515,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,203.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0212,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Todd County,﻿Todd County,,﻿Long Prairie,,,45.973589,-94.858515,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,204.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0213,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Otter Tail County,﻿Otter Tail County,,﻿Otter Tail,,,46.428437,-95.57973,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,205.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0213,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Otter Tail County,﻿Otter Tail County,,﻿Otter Tail,,,46.428437,-95.57973,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,206.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0213,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Otter Tail County,﻿Otter Tail County,,﻿Otter Tail,,,46.428437,-95.57973,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,207.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Cass Lake,,,47.380648,-94.603114,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,208.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Cass Lake,,,47.380648,-94.603114,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,209.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Cass Lake,,,47.380648,-94.603114,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,210.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Leech Lake,﻿MN,,47.380648,-94.603114,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Leech Lake,﻿MN,,47.380648,-94.603114,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Leech Lake,﻿MN,,47.380648,-94.603114,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0215,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Polk County,﻿Polk County,,﻿Red Lake,,,47.876823,-95.012679,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,211.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0215,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Polk County,﻿Polk County,,﻿Red Lake,,,47.876823,-95.012679,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,212.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0215,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Polk County,﻿Polk County,,﻿Red Lake,,,47.876823,-95.012679,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,213.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0216,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Aitken County,﻿Aitkin County,,﻿Big Sandy Lake,,,46.7357,-93.288453,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,214.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0217_01,﻿mission,﻿Mission of Half-Breeds and Chippewas,English,﻿Indian Mission,﻿at Pembina,,,﻿Pembina County,,﻿Pembina,,﻿ND,48.969083,-97.241129,,﻿,,﻿f_richer_001,﻿Rev.,﻿F. Richer,﻿O.M.I.,,,,,,,1869,215.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0217_01,﻿mission,﻿Mission of Half-Breeds and Chippewas,English,﻿Indian Mission,﻿at Pembina,,,﻿Pembina County,,﻿Pembina,,,48.969083,-97.241129,,﻿,,﻿f_ledue_001,﻿Rev.,﻿F. Ledue,﻿O.M.I.,,,,,,,1869,216.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0217_02,﻿mission,﻿Mission of Half-Breeds and Chippewas,English,﻿Indian Mission,"﻿at St. Joseph, Red River of the North",,,﻿Pembina County,﻿St. Joseph,﻿Walhalla,,﻿ND,,,,﻿,,﻿f_richer_001,﻿Rev.,﻿F. Richer,﻿O.M.I.,,,,,,,1869,215.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0217_02,﻿mission,﻿Mission of Half-Breeds and Chippewas,English,﻿Indian Mission,"﻿at St. Joseph, Red River of the North",,,﻿Pembina County,﻿St. Joseph,﻿Walhalla,,,,,,﻿,,﻿f_ledue_001,﻿Rev.,﻿F. Ledue,﻿O.M.I.,,,,,,,1869,216.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0218,﻿mission,﻿Mission of Fond du Lac,English,﻿Indian Mission,﻿near Superior City,,,﻿Douglas County,,,,,46.71581695,-92.51326606,﻿lac.wi.0004,"﻿Visited by Rev. John Chebul  of Bayfield, Wisconsin",,,,,,,,,,,,1869,217.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0219,﻿mission,not recorded,English,﻿Indian Mission,﻿north shore of Lake Superior,,,﻿Cook County,﻿Grand Portage,,,,47.966214,-89.682798,,﻿Attended by the Jesuit Fathers at Fort William,,,,,,,,,,,,1869,218.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0220,﻿seminary,not recorded,English,"﻿Preparatory Seminary. The Theological Students of the Diocese are distributed between All-Hallows', Lublin; St. John's College, Minnesota; and St. Vincent's Seminary, Cape Girardeau, Mo.",,,,,﻿St. Paul,,﻿MN,,45.038877,-93.168849,,,,,,,,,,,,,,1869,219.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,﻿rup_seidenbush_001,﻿Rt. Rev.,﻿Rupert Seidenbush,﻿O.S.B.,﻿Abbot and Rector of the College,,,﻿15 scholastics,,,1869,220.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,﻿ben_haindl_001,﻿Very Rev.,﻿Benedict Haindl,﻿O.S.B.,"﻿Prior, and Professor of Dogmatic Theology",,,﻿14 lay brothers,,,1869,221.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,﻿wol_northmann_001,﻿Rev.,﻿Wolfgang Norttmann,﻿O.S.B.,"﻿Vice-Rector, and Professor of Church History, Latin, Greek, Mathematics, Book-keeping, and Music",,,﻿12 lay brothers,,,1869,222.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,﻿ale_edelbrock_001,﻿Rev.,﻿Alexius Edelbrock,﻿O.S.B.,"﻿Professor of Philosophy, Latin, Greek, History, English, and German",,,﻿12 lay brothers,,,1869,223.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,﻿aug_burns_001,﻿Rev.,﻿Augustine Burns,﻿O.S.B.,"﻿Professor of Moral Theology, Christian Doctrine, Rhetoric, English Grammar, and Composition",,,﻿12 lay brothers,,,1869,224.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,﻿val_stimmler_001,﻿Rev.,﻿Valentine Stimmler,﻿O.S.B.,"﻿Chief Disciplinarian, and Professor of Christian Doctrine, and Arithmetic",,,﻿12 lay brothers,,,1869,225.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,﻿and_schifferer_001,﻿Mr.,﻿Andrew Schifferer,,﻿Professor of Drawing,,,﻿12 lay brothers,,,1869,226.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,﻿nic_dreher_001,﻿Mr.,﻿Nicholas Dreher,,﻿Professor of German,,,﻿12 lay brothers,,,1869,227.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0225_04,﻿novitiate,not recorded,English,,,,,,﻿St. Paul,,﻿MN,,44.949124,-93.115405,,,,,﻿Sister,﻿Mary Antoinette,,﻿Superior,,﻿religious,﻿30 sisters,﻿under charge of Sisters of St. Joseph,,1869,228.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0225_02,﻿academy,not recorded,English,,,,,,﻿St. Paul,,﻿MN,,,,,,,,,,,,,,,﻿under charge of Sisters of St. Joseph,,1869,,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0222,﻿convent,﻿St. Mary's Convent,English,,,,,,﻿St. Anthony,,﻿MN,,44.996363,-93.265248,,,,,﻿Sister,﻿Mary Antoinette,,﻿Superior,﻿listed with the Order,,,,,1869,229.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0140_03,﻿academy,not recorded,English,,,,﻿Stearns County,,﻿St. Joseph,﻿St. Joseph,﻿MN,,45.563993,-94.318649,,,,,﻿Sister,﻿Willebalda,,﻿Prioress,,﻿religious,﻿Twelve nuns,﻿under charge of Nuns of St. Benedict,,1869,230.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0140_02,﻿convent,not recorded,English,,,,﻿Stearns County,,﻿St. Joseph,﻿St. Joseph,﻿MN,,45.563993,-94.318649,,,,,,,,,,,,﻿under charge of Nuns of St. Benedict,,1869,,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0227_04,﻿academy,﻿St. Gertrude's Academy,English,﻿under charge of Nuns of St. Benedict,,,,,﻿Shakopee,,,,44.77175,-93.501973,,,,,﻿Sister,﻿Clara,,﻿Prioress,,﻿religious,﻿Six nuns,,,1869,231.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0230_02,﻿academy,﻿Bethlehem Academy,English,,,,﻿Faribault County,,,,﻿MN,,44.977753,-93.265011,,,,,﻿Sister,﻿Gertrude,,﻿Superior,,,﻿5 sisters,﻿under charge of Sisters of the Third Order of St. Dominic,,1869,232.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0230_02,﻿academy,﻿Bethlehem Academy,English,,,,﻿Faribault County,,,,﻿MN,,44.977753,-93.265011,,,,,,,,,,,﻿30 boarders and day-scholars,﻿under charge of Sisters of the Third Order of St. Dominic,,1869,237.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0240,﻿school,not recorded,English,,,,,,﻿Mankato,,,,44.165224,-93.996714,,,,,﻿Sister,﻿Ambrosia,,﻿Superior,,﻿religious,﻿Five sisters,﻿under charge of Sisters of Notre Dame,,1869,233.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0228_02,﻿college,﻿St. John's College,English,﻿under the direction of the Benedictine Fathers,"﻿in connection with the Abbey of St. Louis on the Lake, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,﻿rup_seidenbush_001,﻿Rt. Rev.,﻿R. Seidenbusch,,﻿Superior,,,,,,1869,235.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0005_02,﻿academy,﻿St. Joseph's Academy,English,,,,,,﻿St. Paul,,﻿MN,,44.94932,-93.115552,,,,,,,,,,,﻿80 boarders and day-scholars,﻿Sisters of St. Joseph,,1869,236.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0140_04,﻿academy,﻿St. Benedict's Academy,English,,,,﻿Stearns County,,﻿St. Joseph,,﻿MN,,45.563993,-94.318649,,,,,,,,,,,,﻿Sisters of St. Benedict,,1869,238.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0085_02,﻿academy,﻿Academy at Hokah,English,,,,﻿Houston County,,,,,,43.759412,-91.346526,,,,,,,,,,,,﻿Sisters of Notre Dame,,1869,239.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0001_02,﻿school,﻿St. Paul Cathedral School,English,"﻿under direction of the Sisters of St. Joseph, and secular teachers",,,,,﻿St. Paul,,﻿MN,,44.945918,-93.096646,,,,,,,,,,,﻿655 scholars,,,1869,240.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0002_02,﻿school,not recorded,English,"﻿German school, under direction of the Sisters of St. Joseph, and secular teachers",,,﻿Ramsey County,,﻿St. Paul,,﻿MN,,44.948525,-93.099707,,,,,,,,,,,﻿500 scholars,,,1869,241.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0237,﻿school,not recorded,English,,,,,,﻿Minneapolis,,﻿MN,,44.977753,-93.265011,,,,,,,,,,,﻿200 scholars,﻿School under the direction of the Sisters of St. Joseph,,1869,242.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0238,﻿school,not recorded,English,,,,,,﻿St. Anthony,,﻿MN,,44.996278,-93.263946,,,,,,,,,,,﻿140 scholars,﻿School under direction of the Sisters of St. Joseph,,1869,243.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0071_02,﻿school,not recorded,English,﻿German Catholic School,,,,,﻿St. Anthony,,,,,,,,,,,,,,,,﻿60 scholars,,,1869,244.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0227_02,﻿school,not recorded,English,,,,,,﻿Shakopee,﻿Shakopee,﻿MN,﻿MN,44.77175,-93.501973,,,,,,,,,,,,﻿School under direction of the Sisters of St. Benedict,,1869,245.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0240,﻿school,not recorded,English,,,,,,﻿Mankato,,,,44.165224,-93.996714,,,,,,,,,,﻿religious,﻿250 scholars,﻿School under direction of the Sisters of Notre Dame,,1869,246.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0230_03,﻿school,not recorded,English,"﻿Parochial Schools, under direction of the Sisters of St. Dominic",,,﻿Faribault County,,,﻿Faribault,﻿MN,,44.977753,-93.265011,,,,,,,,,,,﻿225 scholars,﻿under direction of the Sisters of St. Dominic,,1869,247.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0242,﻿school,not recorded,English,﻿Catholic Schools,,,,,﻿St. Cloud,,,,45.559257,-94.162468,,,,,,,,,,,﻿200 scholars,,,1869,248.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0259,﻿school,not recorded,English,﻿School under charge of secular teachers,,,,,﻿Carver,,,,,,,,,,,,,,,,,,,1869,249.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0225_05,﻿hospital,﻿St. Joseph's Hospital,English,﻿under charge of the Sisters of St. Joseph,,,,,﻿St. Paul,,﻿MN,,44.949124,-93.115405,,,,,﻿Sister,﻿Alphonsus,,﻿Superior,,,,,,1869,251.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0225_05,﻿hospital,﻿St. Joseph's Hospital,English,﻿under charge of the Sisters of St. Joseph,,,,,﻿St. Paul,,﻿MN,,44.949124,-93.115405,,,,,﻿Sister,﻿Mary Antoinette,,﻿Superior,﻿listed with the Order,,,,,1869,252.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0225_03,﻿asylum,﻿St. Joseph's Orphan Asylum,English,,,,,,﻿St. Paul,,﻿MN,,44.949124,-93.115405,,,,,﻿Sister,﻿Mary Antoinette,,﻿Superior,﻿listed with the Order,,﻿72 orphans,﻿under charge of the Sisters of St. Joseph,,1869,253.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0236_02,﻿house,﻿House of the Good Shepherd,English,,,,,,﻿St. Paul,﻿St. Paul,,,,,,,,,,,,,,﻿religious,﻿Five sisters,﻿Sisters of the Good Shepard,,1869,254.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0227_03,﻿asylum,﻿Orphan Asylum,English,,,,,,﻿Shakopee,,﻿MN,,44.77175,-93.501973,,,,,,,,,,,,﻿under charge of Sisters of St. Benedict,,1869,255.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,﻿geo_keller_001,﻿Rev.,﻿Geo. Keller,,,,,,,,1869,256.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,261.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,262.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,263.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,264.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,265.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,266.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,267.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,268.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,269.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,270.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,271.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,272.0,﻿,﻿,﻿St. Paul,StPaul
