instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿lou.ky.0016,﻿church,﻿St. Louis's,English,,,,﻿Jefferson County,﻿Jefferson County,﻿Louisville,﻿Louisville,﻿KY,﻿KY,38.23690764,-85.76363854,,,,﻿ign_a_reynolds_901,﻿Rev.,﻿Ign. A. Reynolds,,,,,,,,1836,﻿https://www.stlb.org/,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0016,﻿church,﻿St. Louis's,English,,,,﻿Jefferson County,﻿Jefferson County,﻿Louisville,﻿Louisville,﻿KY,,38.23690764,-85.76363854,,,,﻿g_w_hayden_901,﻿Rev.,﻿George W. Hayden,,,,,,,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0059,﻿church,not recorded,English,,,,﻿Union County,﻿Union County,﻿Morganfield,﻿Morganfield,﻿KY,﻿KY,37.68256297,-87.9215952,,,,﻿eli_j_durbin_001,﻿Rev.,﻿Elisha Durbin,,,"﻿visits Tennessee, twice during the year",,,,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0102,﻿church,﻿St. Benedict,English,,,,﻿Spencer County,﻿Spencer County,,﻿Taylorsville,﻿KY,﻿KY,38.03301885,-85.34467741,,,,﻿jam_elliott_001,﻿Rev.,﻿James Elliott,,,,,,,,1836,﻿https://www.allsaintstville.org/history,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0048,﻿church,﻿St. Charles,English,,,,,﻿Marion County,,﻿Loretto,﻿KY,﻿KY,37.6728593,-85.44784585,,,,﻿f_x_evremond_901,﻿Rev.,﻿F. X. Evremond,,,,,,,,1836,﻿http://sfahc.com/holy-cross,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0048,﻿church,﻿St. Charles,English,,,,,﻿Marion County,,﻿Loretto,﻿KY,,37.6728593,-85.44784585,,,,﻿lew_petit_901,﻿Rev.,﻿F. Petit,,,,,,,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿cov.ky.0056,﻿church,﻿St. Pius,English,,,,﻿Scott County,,,,﻿KY,,,,,,,﻿j_a_drew_901,﻿Rev.,﻿S. A. Drew,,,,,,,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0089,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,,﻿Springfield,﻿KY,﻿KY,37.69318504,-85.26238897,,,,﻿miles_901,﻿Rev. Messr.,﻿Miles,,,,,,,,1836,﻿https://strosespringfield.org/about/history/,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0089,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,,﻿Springfield,﻿KY,,37.69318504,-85.26238897,,,,﻿polin_901,﻿Rev. Messr.,﻿Polin,,,,,,,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0089,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,,﻿Springfield,﻿KY,,37.69318504,-85.26238897,,,,﻿s_l_montgomery_901,﻿Rev. Messr.,﻿Montgomery,,,,,,,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
