instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,﻿OH,39.10362294,-84.5091434,,,,﻿joh_b_purcell_001,﻿Rt. Rev.,﻿John B. Purcell,﻿D.D.,,,,,,,1834,﻿https://en.wikipedia.org/wiki/Cathedral_Basilica_of_St._Peter_in_Chains,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.10362294,-84.5091434,,,,﻿jam_i_mullon_001,﻿Rev.,﻿James J. Mullon,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.10362294,-84.5091434,,,,﻿jam_v_wiseman_901,﻿Rev.,﻿James V. Wiseman,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.10362294,-84.5091434,,,,﻿edw_t_collins_901,﻿Rev.,﻿Edward T. Collins,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.10362294,-84.5091434,,,,﻿fra_x_tschenhens_001,﻿Rev.,﻿Xaverius Tchenhess,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cle.oh.0038,﻿church,﻿St. John Baptist,English,﻿Mass at 10,,,﻿Stark County,﻿Stark County,﻿Canton,﻿Canton,﻿OH,﻿OH,40.80329099,-81.37734111,,,,﻿joh_m_henni_001,﻿Rev.,﻿Martin Henni,,,,,,,,1834,﻿http://www.stjohncanton.com/history.html,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0094,﻿church,not recorded,English,﻿Church not yet dedicated,,,﻿Butler County,﻿Butler County,﻿Hamilton,﻿Hamilton,﻿OH,﻿OH,39.4018169,-84.56024415,,,,,,,,,,,,,,1834,﻿https://en.wikipedia.org/wiki/St._Stephen_Church_and_Rectory,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0040,﻿church,not recorded,English,"﻿Mass at 10, every 3d Sunday",,,﻿Fairfield County,﻿Fairfield County,﻿Lancaster,﻿Lancaster,﻿OH,﻿OH,39.7127931,-82.5989784,,,,﻿nic_d_young_001,﻿Rev.,﻿N. D. Young,,,"﻿Dw. at St. Joseph's, Somerset",,,,,1834,﻿https://stmarylancaster.org/2018/our-parish/,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cle.oh.9000,﻿church,﻿St. Paul's,English,,,,﻿Columbiana County,﻿Columbiana County,﻿New Lisbon,﻿Lisbon,﻿OH,﻿OH,40.77356169,-80.77256914,,,﻿2d Sunday,﻿joh_h_mcgrady_901,﻿Rev.,﻿John H. Magrady,,,﻿Dw. at Steubenville,,,,,1834,"﻿hard to say where this church was exactly, but this site claims it was near the present day catholic church in the town: https://www.lisbonvillage.org/history",,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cle.oh.0122,﻿church,not recorded,English,﻿Mass at 10,,,﻿Huron County,﻿Huron County,﻿Norwalk,﻿Norwalk,﻿OH,﻿OH,41.239444,-82.62,,,﻿1st Sunday,﻿edm_quinn_901,﻿Rev.,﻿Edmund Quin,,,﻿Dw. at Tiffin,,,,,1834,"﻿https://en.wikipedia.org/wiki/St._Peter_Catholic_Church_(Norwalk,_Ohio)",,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.9000,﻿church,﻿St. Lewis Bertand,English,,,,﻿Perry County,﻿Perry County,﻿Rohoboth,﻿Rehoboth,﻿OH,﻿OH,39.7429558,-82.19160705,﻿col.oh.0066,"﻿attended from St. Joseph's, Somerset",,,,,,,,,,,,1834,﻿https://columbuscatholic.org/system/resources/W1siZiIsIjIwMjQvMDYvMDQvNmpxNXd4dW55Z19DUlNfMjAxMl8xMC5wZGYiXV0/CRS_2012_10.pdf,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0024,﻿church,﻿St. Barnabas,English,,,,﻿Morgan County,﻿Perry County,,﻿Crooksville,﻿OH,﻿OH,39.73489492,-82.03843154,﻿col.oh.0066,﻿attended from St. Joseph's,﻿2nd Sunday,,,,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.9001,﻿church,﻿St. Dominick,English,,,,﻿Guernsey County,﻿Belmont County,﻿Barnsville,,﻿OH,,39.98784333,-81.18147881,,,﻿1st Sunday,﻿ric_p_miles_001,﻿Rev.,﻿R. P. Miles,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0023,﻿church,﻿St. Luke's,English,,,,﻿Knox County,﻿Knox County,﻿Danville,﻿Danville,﻿OH,﻿OH,40.44785521,-82.26083151,﻿col.oh.0066,﻿served from St. Joseph's,﻿2nd Sunday of 2d month,,,,,,,,,,,1834,﻿https://www.facebook.com/STLKCD/,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0066,﻿church,﻿St. Martin's,English,,,,﻿Brown County,﻿Greene County,﻿Cedarville,﻿Cedarville,﻿OH,﻿OH,39.7442268,-83.8085372,,,,﻿jam_reid_001,﻿Rev.,﻿J. Reid,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066,﻿church,﻿St. Joseph's,English,,,,﻿Perry County,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,﻿OH,39.77734898,-82.27673307,,,,﻿nic_d_young_901,﻿Rev.,﻿Nicholas D. Young,,,,,,,,1834,﻿https://stjosephsomerset.org/history,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066,﻿church,﻿St. Joseph's,English,,,,﻿Perry County,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,,39.77734898,-82.27673307,,,,﻿dan_j_o-leary_901,﻿Rev.,﻿Joseph O'Leary,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066,﻿church,﻿St. Joseph's,English,,,,﻿Perry County,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,,39.77734898,-82.27673307,,,,﻿jam_v_bullock_901,﻿Rev.,﻿James Bullock,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0066,﻿church,﻿St. Joseph's,English,,,,﻿Perry County,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,,39.77734898,-82.27673307,,,,﻿cha_d_bowling_901,﻿Rev.,﻿Charles D. Boling,,,,,,,,1834,,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0063,﻿church,﻿Trinity Church,English,﻿Mass at 10,,,﻿Perry County,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,﻿OH,39.80442248,-82.29629609,,,,﻿nic_d_young_001,﻿Rev.,﻿Nicholas D. Young,,,,,,,,1834,﻿https://holytrinitycatholicparish.com/about-us,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0064,﻿church,not recorded,English,﻿Mass at 11,,,﻿Jefferson County,﻿Jefferson County,﻿Steubenville,﻿Steubenville,﻿OH,﻿OH,40.3654,-80.61296329,,,,﻿joh_h_mcgrady_901,﻿Rev.,﻿John H. McGrady,,,,,,,,1834,﻿https://www.stpetersteub.com/history/,,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cle.oh.0158,﻿church,not recorded,English,,,,﻿Seneca County,﻿Seneca County,﻿Tiffin,﻿Tiffin,﻿OH,﻿OH,41.11718383,-83.18386072,,,,﻿edm_quinn_901,﻿Rev.,﻿Edmund Quin,,,,,,,,1834,﻿https://www.stmarychurch.com/,,,﻿,﻿,﻿Cincinnati,Cincinnati
