instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cin.oh.0066,﻿church,﻿St. Martin's,English,,,,﻿Brown County,﻿Greene County,﻿Cedarville,﻿Cedarville,﻿OH,﻿OH,39.7442268,-83.8085372,,,,﻿jam_reid_001,﻿Rev.,﻿J. Reid,,,,,,,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿col.oh.9002,﻿church,﻿St. Joseph's,English,"﻿Here is the Convent of the Dominicans, with a neat Church attached to it. The Congregation is said to be the largest in Ohio. This may be called the Mother Church of the Diocess of Cincinnati, as it is the first that was established in this Stae. The Right Rev. Dr. Fenwick with the Rev. N. D. Young, settled here in 1818, and were the first Catholic Clergymen stationed in Ohio",,,﻿Perry County,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,﻿OH,39.77734898,-82.27673307,,,,﻿nic_d_young_901,﻿Rev.,﻿Nicholas D. Young,,,,,,,,1833,﻿https://stjosephsomerset.org/history,,,﻿,﻿,Cincinnati,Cincinnati
﻿col.oh.0063,﻿church,﻿Trinity Church,English,﻿Mass at 10,,,﻿Perry County,﻿Perry County,﻿Somerset,﻿Somerset,﻿OH,﻿OH,39.80442248,-82.29629609,,,,﻿nic_d_young_901,﻿Rev.,﻿Nicholas D. Young,,,,,,,,1833,﻿https://holytrinitycatholicparish.com/about-us,,,﻿,﻿,Cincinnati,Cincinnati
﻿col.oh.0064,﻿church,not recorded,English,﻿Mass at 11,,,﻿Jefferson County,﻿Jefferson County,﻿Steubenville,﻿Steubenville,﻿OH,﻿OH,40.3654,-80.61296329,,,,﻿joh_h_mcgrady_901,﻿Rev.,﻿John H. McGrady,,,,,,,,1833,﻿https://www.stpetersteub.com/history/,,,﻿,﻿,Cincinnati,Cincinnati
﻿cle.oh.0158,﻿church,not recorded,English,﻿Mass at 10,,,﻿Seneca County,﻿Seneca County,﻿Tiffin,﻿Tiffin,﻿OH,﻿OH,41.11718383,-83.18386072,,,,﻿edm_quinn_901,﻿Rev.,﻿Edmund Quin,,,,,,,,1833,﻿https://www.stmarychurch.com/,,,﻿,﻿,Cincinnati,Cincinnati
﻿col.oh.0084,﻿church,﻿St. John,English,﻿Evangelist,,,﻿Muskingum County,﻿Muskingum County,﻿Zanesville,﻿Zanesville,﻿OH,﻿OH,39.94273643,-82.00614919,,,,﻿ric_p_miles_001,﻿Rev.,﻿R. P. Miles,,,,,,,,1833,"﻿Inclined to believe that, while the almanac says that this is St John, it would later go on to be St Thomas (which you can find in later almanac years. Church site mentions the first church was small and outgrown pretty quick, and that the present church wasn't built until the 1840s. I imagine its possible that this church is the precursor to St Thomas, then.",,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0187,﻿college,﻿The Athenaeum,English,,,,,﻿Hamilton County,﻿Cincinatti,﻿Cincinatti,﻿OH,﻿OH,39.0833568,-84.37210493,,,,﻿jam_i_mullon_001,﻿Rev.,﻿James J. Mullon,,,,,,,,1833,﻿https://en.wikipedia.org/wiki/Athenaeum_of_Ohio ; https://www.athenaeum.edu/about/history/,"﻿Greek, Latin, Hebrew, Spanish, French, English, Reading, Writing, Georgraphy, Mathematics",﻿by Rt. Rev. Dr. Fenwick,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.9000,﻿seminary,﻿Seminary of St. James,English,,,,﻿Brown County,,﻿Cedarville,,﻿OH,,,,,,,﻿jam_reid_001,﻿Rev.,﻿James Reid,,,,,,,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,﻿OH,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,﻿https://ead.ohiolink.edu/xtf-ead/view?docId=ead/OhMsjSC0168.xml;chunk.id=bioghist_1;brand=default&csrt=10450846358205652163,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
﻿cin.oh.0212,﻿asylum and school,﻿Orphan asylum and school,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.09823535,-84.51698087,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,,﻿,﻿,Cincinnati,Cincinnati
