instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stl.mo.9025,﻿church,not recorded,English,,,,﻿Monroe County,,,,﻿MO,,,,,,﻿visited occasionally by Rev. P. Lefevre,﻿p_lefevre_901,﻿Rev.,﻿P. Lefevre,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9026,﻿church,not recorded,English,,,,﻿Marion County,,,,﻿MO,,,,,,﻿visited occasionally by Rev. P. Lefevre,﻿p_lefevre_901,﻿Rev.,﻿P. Lefevre,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9027,﻿church,not recorded,English,,,,﻿Lewis County,,,,﻿MO,,,,,,﻿visited occasionally by Rev. P. Lefevre,﻿p_lefevre_901,﻿Rev.,﻿P. Lefevre,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9028,﻿church,not recorded,English,,,,﻿Clarke County,,,,﻿MO,,,,,,﻿visited occasionally by Rev. P. Lefevre,﻿p_lefevre_901,﻿Rev.,﻿P. Lefevre,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9029,﻿church,not recorded,English,,,,﻿Shelby County,,,,﻿MO,,,,,,﻿visited occasionally by Rev. P. Lefevre,﻿p_lefevre_901,﻿Rev.,﻿P. Lefevre,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9005,﻿church,﻿St. Mary's,English,"﻿The gentlemen of the Seminary in this place, attend several  stations in the lower counties",,,﻿Perry County,﻿Perry County,,﻿Perryville,﻿MO,﻿MO,37.72699742,-89.88981118,,,,﻿joh_brands_901,﻿Rev.,﻿John Brands,,,"﻿The Rev. gentlemen of the Seminary in this place, attend several stations in the lower counties.",,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0001,﻿church,not recorded,English,,,,,,﻿Alton,,﻿MO,,38.8953847,-90.1902021,,,﻿once a month,﻿g_walters_901,﻿Rev.,﻿G. Walters,﻿S.J.,,,,,,,1837,﻿https://www.facebook.com/altonILsspp/,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0020,﻿church,not recorded,﻿French,,,,﻿St. Clair's County,﻿St. Clair County,﻿Cahokias,﻿Cahokia Heights,﻿IL,﻿IL,38.5700824,-90.1892805,,,,﻿mat_condamine_902,﻿Rev.,﻿Matthew Condamine,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿dub.ia.9000,﻿church,﻿St. Raphael's,English,,﻿Dubuque Mines,,,,,,﻿IA,,,,,,,﻿sam_mazzuchelli_901,﻿Rev.,﻿R.S. Mazzuchelli,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0091,﻿church,not recorded,﻿English,,﻿English Settlement,,﻿Monroe County,﻿St. Clair County,,﻿Prairie Du Long Township,﻿IL,﻿IL,,,,,﻿[visited] once a month [by] V. Van Cloostere,﻿vit_van-cloostere_901,﻿Rev.,﻿V. Van Cloostere,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9001,﻿station,not recorded,English,﻿Church to be soon erected.,﻿French Village,﻿near Cahokias,,,,,﻿IL,,,,,,﻿sometimes visited by P. Doutreluigne,﻿p_doutreluigne_001,﻿Rev.,﻿P. Doutreluigne,,,﻿Will be served [when church is completed],,,,,1837,﻿https://stclair-ilgs.org/1881french-village/,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.0052,﻿station,not recorded,English,,,,﻿Davies County,﻿Jo Daviess County,﻿Galena,﻿Galena,﻿IL,﻿IL,42.41531383,-90.4304371,,,,﻿sam_mazzuchelli_901,﻿Rev.,﻿S. Mazzuchelli,,,,,,,,1837,,"﻿https://en.wikipedia.org/wiki/Saint_Michael%27s_Catholic_Church_(Galena,_Illinois)",,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0053,﻿station,not recorded,English,,,,﻿Monroe County,,﻿Harrisonville,﻿Harrisonville,﻿IL,﻿IL,38.28670882,-90.34951975,,,﻿occasionally visited by Rev. V. Van Cloostere,﻿vit_van-cloostere_901,﻿Rev.,﻿V. Van Cloostere,,,﻿visited once a month,,,,,1837,﻿https://www.hmdb.org/m.asp?m=226556,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0059,﻿church,﻿Church of the Conception,﻿French and English,,,,,﻿Randolph County,﻿Kaskakia,﻿Kaskakia,﻿IL,﻿IL,37.92209896,-89.91503761,,,,﻿ben_roux_901,﻿Rev.,﻿B. Roux,,,,,,,,1837,"﻿https://en.wikipedia.org/wiki/Kaskaskia,_Illinois",,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0083,﻿church,﻿St. Patrick's,English,,,,﻿Randolph County,﻿Randolph County,﻿O'Hara'sburg,﻿Ruma,﻿IL,﻿IL,38.12947755,-90.00877373,,,﻿once a month [by] Rev. V. Van Cloostere,﻿vit_van-cloostere_901,﻿Rev.,﻿V. Van Cloostere,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0092,﻿church,﻿St. Joseph,﻿French,,,,﻿Randolph County,﻿Randolph County,﻿Prairie du Rocher,﻿Prairie du Rocher,﻿IL,﻿IL,38.07923498,-90.09333592,,,﻿Sermon twice a month [by] Rev. V. Van Cloostere,﻿vit_van-cloostere_901,﻿Rev.,﻿V. Van Cloostere,,,,,,,,1837,﻿http://www.stjoespdr.org/,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9000,﻿church,not recorded,English,,,,﻿Sangamon County,,,,﻿IL,,,,,,﻿visited occasionally,,,,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9003,﻿church,not recorded,English,,,,﻿Hancock County,,,,﻿IL,,,,,,﻿visited occasionally by Rev. P. Lefevre,﻿p_lefevre_901,﻿Rev.,﻿P. Lefevre,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9004,﻿church,not recorded,English,,,,﻿McDonough County,,,,﻿IL,,,,,,﻿visited occasionally by Rev. P. Lefevre,﻿p_lefevre_901,﻿Rev.,﻿P. Lefevre,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9003,﻿church,not recorded,English,,,,﻿Adams County,,,,﻿IL,,,,,,﻿visited occasionally by Rev. P. Lefevre,﻿p_lefevre_901,﻿Rev.,﻿P. Lefevre,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9004,﻿church,not recorded,English,,,,﻿Pike County,,,,﻿IL,,,,,,﻿visited occasionally by Rev. P. Lefevre,﻿p_lefevre_901,﻿Rev.,﻿P. Lefevre,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.0003,﻿church,not recorded,English,,,,,﻿Arkansas County,﻿Arkansas Post,﻿Gillett,﻿AR,﻿AR,34.01382102,-91.34448215,,,﻿visited alternatively by Rev. E. Dupuy,﻿enn_dupuy_901,﻿Rev.,﻿E. Dupuy,,,,,,,,1837,﻿https://www.nps.gov/arpo/learn/historyculture/index.htm ; https://home.nps.gov/arpo/learn/historyculture/arpo-timeline-4-decline.htm ; last list shows that this church in Arkansas Post was a short-lived effort,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.9000,﻿church,not recorded,English,,,,,,﻿Pine Bluff,﻿Pine Bluff,﻿AR,﻿AR,34.21378194,-92.00170641,,,﻿visited alternatively by Rev. E. Dupuy,﻿enn_dupuy_901,﻿Rev.,﻿E. Dupuy,,,,,,,,1837,﻿https://www.dolr.org/parishes/st-peter-church-pine-bluff,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.0001,﻿church,not recorded,English,,,,,,﻿Little Rock,,﻿AR,,34.7425025,-92.2723403,,,﻿visited alternatively by Rev. E. Dupuy,﻿enn_dupuy_901,﻿Rev.,﻿E. Dupuy,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.9001,﻿station,not recorded,English,﻿other stations,,,,,,,﻿AR,,,,,,﻿visited alternatively by Rev. E. Dupuy,﻿enn_dupuy_901,﻿Rev.,﻿E. Dupuy,,,,,,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.9002,﻿mission,not recorded,English,,﻿Kickapoo Village,﻿Indian Territory,,,,,,,,,,,,﻿cha_van-quickenborne_901,﻿Rev.,﻿Charles Vanquickenborne,,,,﻿layperson,﻿3 lay-brothers,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.9002,﻿mission,not recorded,English,,﻿Kickapoo Village,﻿Indian Territory,,,,,,,,,,,,﻿adr_hoecken_001,﻿Rev.,﻿P. Hoecken,﻿S.J.,,,﻿layperson,﻿3 lay-brothers,,,1837,,,,,﻿,﻿,﻿St. Louis,StLouis
